"function Moneda(evt) { //var nav4 = window.event ? true : false; var key = window.event.keyCode; return (key <= 13 || (key >= 48 && key <= 57) || key == 46); } function soloNumeros(evt) { // var nav4 = window.event ? true : false; var key = window.event.keyCode; // alert(""Has pulsado una tecla "" + String(key)); return (key <= 13 || (key >= 48 && key <= 57)); } function soloLetras(evt) { //var nav4 = window.event ? true : false; var key = window.event.keyCode; return (key <= 13 || (key >= 65 && key <= 90) || (key >= 97 && key <= 122)); } function AlphaNumeric(evt) { //var nav4 = window.event ? true : false; var key = window.event.keyCode; return (key <= 13 || key <= 44 || key <= 45 || key <= 46 || key <= 95 || key <= 32 || key <= 34 || (key >= 48 && key <= 57) || (key >= 65 && key <= 90) || (key >= 97 && key <= 122) || key == 241 || key == 209 || key == 193 || key == 201 || key == 205 || key == 211 || key == 218); } function PruebaTeclado() { var key = window.event.keyCode; //codigo de tecla. // alert(""Has pulsado una tecla""); switch (key) { //case 112: window.location=""www.url_para_F1.com""; break; case 113: //alert('F2 presionado'); var Argumentos = ''; var ran = Math.random() * 4; var ConfiguracionPagina = 'center:yes;resizable:no;help:no;status:no;dialogWidth:750px;dialogHeight:450px'; var Pagina = 'Busqueda.aspx?rn=' + ran; Argumentos = window.showModalDialog(Pagina, Argumentos, ConfiguracionPagina); // if(Argumentos == null) // { // mandamos un mensaje // window.alert('No se devolvio ninguna valor!'); // } // else // { //quiere decir que se ha devuelto una lista de contactos // // asi que recuperamos la informacion enviada // document.getElementById('txtCodRegreso').value = Argumentos; // //document.getElementById('TextBox2').value = Argumentos[1]; // } // window.open(""Busqueda.aspx"",""Busqueda"",""width=750,height=450,toolbar=no,location=no,directories=no,status=no,menubar=no, scrollbars=yes,resizable=yes,copyhistory=no""); form1.btnAgregarRamEns.click(); //form1.Button1.click(); break; //case 113: window.location=""www.url_para_F2.com""; break; //case 114: window.location=""www.url_para_F3.com""; break; //etc, etc... } return false; } function CallPrint(strid) { var prtContent = document.getElementById('_ctl0_ContentPlaceHolder1_reporte'); var WinPrint = window.open('', '', 'letf=100,top=100,width=1,height=1,toolbar=0,scrollbars=0,status=0'); WinPrint.document.write(prtContent.innerHTML); WinPrint.document.close(); WinPrint.focus(); WinPrint.print(); WinPrint.close(); } window.dataLayer = window.dataLayer || []; function gtag() { dataLayer.push(arguments); } gtag('js', new Date()); gtag('config', 'G-9T9RDYGCX9'); //",,,,,,,,,,,,,,,,,,,
20-01-0313-46,,20-027,CHIQUIMULA,CHIQUIMULA,COLEGIO MIXTO EN TECNOLOǴ LATINOAMERICANO,3RA. AVENIDA 4-49 ZONA 1,41795225,SILVIA MARILENA BUEZO MARTINEZ,JAQUELINE EDITH SANTIAGO RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),CHIQUIMULA,,
20-01-0315-46,,20-027,CHIQUIMULA,CHIQUIMULA,INSTITUTO TECNOLӇICO PRIVADO DE ORIENTE,4TA. AVENIDA 4-20 ZONA 1,79421528,SILVIA MARILENA BUEZO MARTINEZ,SALOMON ELIASIB ALVAREZ CORDӎ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),CHIQUIMULA,,
20-01-0317-46,,20-027,CHIQUIMULA,CHIQUIMULA,COLEGIO SUPERIOR DE INFORMTICA HIGA,1A. CALLE 5-62 ZONA 2,53947190,SILVIA MARILENA BUEZO MARTINEZ,KOKMAN ANGEL CHANG BARELA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),CHIQUIMULA,,
20-01-0323-46,,20-024,CHIQUIMULA,CHIQUIMULA,"LICEO TEC, TECNOLӇICO, EXPERIMENTAL Y CIENT͆ICO",CALZADA HɃTOR AUGUSTO ESPAс BRACAMONTE LOTE # 25 ZONA 2,58123452,SILVIA MARILENA BUEZO MARTINEZ,ROSA YESSENIA PACHECO DE FRANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,,
20-01-0324-46,,20-027,CHIQUIMULA,CHIQUIMULA,COLEGIO PRIVADO MIXTO DIVINA MISERICORDIA,"6TA. CALLE PONIENTE ZONA 4, BARRIO EL MOLINO",55974817,SILVIA MARILENA BUEZO MARTINEZ,FRANCISCA LINARES RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-01-0326-46,,20-001,CHIQUIMULA,CHIQUIMULA,ESCUELA NORMAL INTERCULTURAL,10 AVENIDA 3-71 ZONA 1,79427427,CESAR ADALBERTO NOGUERA JACOME,WENDY MARLENY ROQUE VARGAS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-01-0327-46,,20-001,CHIQUIMULA,CHIQUIMULA,INSTITUTO NORMAL PARA VARONES DE ORIENTE,6A. AVENIDA 4-10 ZONA 1,79420425,CESAR ADALBERTO NOGUERA JACOME,BALVINO CHACӎ PɒEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,,
20-01-1613-46,,20-027,CHIQUIMULA,CHIQUIMULA,COLEGIO SUPERIOR DE INFORMATICA HIGA,1A. CALLE 5-61 ZONA 2,44043628,SILVIA MARILENA BUEZO MARTINEZ,OLGA MARINA MɎDEZ LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-01-1846-46,,20-001,CHIQUIMULA,CHIQUIMULA,ESCUELA NORMAL INTERCULTURAL,10A. AVENIDA 3-71 ZONA 1,79427427,CESAR ADALBERTO NOGUERA JACOME,WENDY MARLENY ROQUE VARGAS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,,
20-01-2089-46,,20-024,CHIQUIMULA,CHIQUIMULA,COLEGIO EVANGELICO MIXTO ADONAI,8A. AVENIDA 4-40 ZONA 1,79424111,SILVIA MARILENA BUEZO MARTINEZ,MERARI JASM͎ DE LEӎ CARRILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-02-0010-46,,20-034,CHIQUIMULA,SAN JOSE LA ARADA,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,COLONIA LAS BRISAS,51309580,BYRON HORACIO SARCEя ZEPEDA,LUDEK ABDEL ROSALES ESQUIVEL,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-02-0012-46,,20-030,CHIQUIMULA,SAN JOSE LA ARADA,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX- FUNCAFE,ALDEA SASPN,42580713,VILMA ESPERANZA LOPEZ INTERIANO,KATHLEEN GUEYLIN SAGASTUME GUERRA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,,
20-03-0001-46,,20-003,CHIQUIMULA,SAN JUAN ERMITA,INSTITUTO DIVERSIFICADO MUNICIPAL DE SAN JUAN ERMITA,BARRIO SAN PEDRITO,51989697,BLANCA ROSA MORALES DE GUTIERREZ,HENRY ARTURO JORDN GUERRA,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-03-0035-46,,20-030,CHIQUIMULA,SAN JUAN ERMITA,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX- FUNCAFE,ALDEA CHISPN JARAL,33874323,VILMA ESPERANZA LOPEZ INTERIANO,EDRAS JEREḾS GUERRA ALONZO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,,
20-03-0073-46,,20-003,CHIQUIMULA,SAN JUAN ERMITA,INSTITUTO NACIONAL DE EDUCACIӎ DIVERSIFICADA,BARRIO SAN PEDRITO,55223225,BLANCA ROSA MORALES DE GUTIERREZ,PABLO MAURICIO COMP`,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-04-0065-46,,20-004,CHIQUIMULA,JOCOTAN,COLEGIO CENTRO CULTURAL CAMPO REAL,BARRIO SAN LORENZO,79465751,SERGIO ESTUARDO MEDINA GUDIEL,GLORIA ESTELA GUERRA GUTIɒREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-04-0097-46,,20-004,CHIQUIMULA,JOCOTAN,INSTITUTO TECNOLӇICO OFICIAL DE LA MANCOMUNIDAD CHORTI,BARRIO SAN LORENZO,79465395,SERGIO ESTUARDO MEDINA GUDIEL,ISIS MODESTA URRUTIA SANDOVAL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-04-0104-46,,20-043,CHIQUIMULA,JOCOTAN,COLEGIO PRIVADO MIXTO POR MADUREZ VISION 2008,BARRIO SAN SEBASTIAN,79465220,JULIO CESAR CAGUAY GUTIERRES,JORGE ALBERTO MONROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,,
20-04-0105-46,,20-043,CHIQUIMULA,JOCOTAN,COLEGIO PRIVADO MIXTO POR MADUREZ VISION 2008,BARRIO SAN SEBASTIAN,79465220,JULIO CESAR CAGUAY GUTIERRES,JORGE ALBERTO MONROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-04-0110-46,,20-004,CHIQUIMULA,JOCOTAN,CENTRO EDUCATIVO JOCOTECO BILING܅,BARRIO EL CEMENTERIO,47894195,SERGIO ESTUARDO MEDINA GUDIEL,SILDY ZULEMA PELAEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-04-0131-46,,20-004,CHIQUIMULA,JOCOTAN,COLEGIO CENTRO CULTURAL CAMPO REAL,BARRIO SAN LORENZO,79465751,SERGIO ESTUARDO MEDINA GUDIEL,GLORIA ESTELA GUERRA GUTIɒREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,,
20-04-0132-46,,20-042,CHIQUIMULA,JOCOTAN,INSTITUTO PRIVADO MIXTO DE EDUCACIӎ BSICA CON ORIENTACIӎ OCUPACIONAL FE Y ALEGŔ NO. 10 SANTA MAŔ,BARRIO SAN SEBASTIN,79465237,FRANCISCO JAVIER GUERRA PAZOS,VIVECA ELEONORA MONROY ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-04-0134-46,,20-004,CHIQUIMULA,JOCOTAN,COLEGIO CENTRO CULTURAL CAMPO REAL,BARRIO SAN LORENZO,79465751,SERGIO ESTUARDO MEDINA GUDIEL,GLORIA ESTELA GUERRA GUTIɒREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,,
20-04-0136-46,,20-004,CHIQUIMULA,JOCOTAN,COLEGIO PRIVADO EL OLAM,BARRIO EL CEMENTERIO,79465453,SERGIO ESTUARDO MEDINA GUDIEL,LINDAYK GICELENA CASTELLӎ NUFIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-04-0137-46,,20-030,CHIQUIMULA,JOCOTAN,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX- FUNCAFE,"CASER͏ TIERRA BLANCA, ALDEA LOS VADOS",33874323,VILMA ESPERANZA LOPEZ INTERIANO,NOHEM͠ELIZABETH GARĆ GUZMN,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,,
20-04-0197-46,,20-043,CHIQUIMULA,JOCOTAN,LICEO VICENTE CARRANZA LEMUS,BARRIO SAN SEBASTIN BOULEVARD AL MAESTRO,59094455,JULIO CESAR CAGUAY GUTIERRES,IRENE LISSETH VANEGAS CASTAхDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-04-0210-46,,20-030,CHIQUIMULA,JOCOTAN,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX- MUNICIPAL,ALDEA MATAZANO,33360297,VILMA ESPERANZA LOPEZ INTERIANO,LUZ AMANDA RAM͒EZ RAM͒EZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA,,
20-04-0211-46,,20-030,CHIQUIMULA,JOCOTAN,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX- MUNICIPAL,ALDEA GUARERUCHE,47828101,VILMA ESPERANZA LOPEZ INTERIANO,MAŔ VICTORIA GERӎIMO ESCALANTE DE MɎDEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA,,
20-04-0212-46,,20-030,CHIQUIMULA,JOCOTAN,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX- MUNICIPAL,ALDEA TONTOLES,38542069,VILMA ESPERANZA LOPEZ INTERIANO,ANGELICA LUCIA MɎDEZ ESQUIVEL,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA,,
20-04-0213-46,,20-030,CHIQUIMULA,JOCOTAN,"CENTRO DE EDUCACIӎ EXTRAESCOLAR, MUNICIPAL, -CEEX-","CASER͏ MAGUEYAL, ALDEA PACRɎ",45421031,VILMA ESPERANZA LOPEZ INTERIANO,WENDY D́Z PɒEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,CHIQUIMULA,,
20-04-0256-46,,20-004,CHIQUIMULA,JOCOTAN,COLEGIO CENTRO CULTURAL CAMPO REAL,BARRIO SAN LORENZO,79465751,SERGIO ESTUARDO MEDINA GUDIEL,GLORIA ESTELA GUERRA GUTIɒREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),CHIQUIMULA,,
20-04-0258-46,,20-043,CHIQUIMULA,JOCOTAN,COLEGIO PRIVADO MIXTO POR MADUREZ VISION 2008,BARRIO SAN SEBASTIN,79465220,JULIO CESAR CAGUAY GUTIERRES,JORGE ALBERTO MONROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),CHIQUIMULA,,
20-04-0261-46,,20-030,CHIQUIMULA,JOCOTAN,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX PRONEA ASORO-,BARRIO SAN SEBASTIN,56980041,VILMA ESPERANZA LOPEZ INTERIANO,PAULA KAROLINA LӐEZ RAM͒EZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,SEMIPRESENCIAL,CHIQUIMULA,,
20-04-2036-46,,20-042,CHIQUIMULA,JOCOTAN,"INSTITUTO TɃNICO EN RECURSOS NATURALES MAYA CH'ORTI' ""INTERNMACH""",CASER͏ TIERRA BLANCA ALDEA LOS VADOS,32135589,FRANCISCO JAVIER GUERRA PAZOS,DALIA ARLETH PɒEZ HERNNDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,,
20-04-2267-46,,20-043,CHIQUIMULA,JOCOTAN,"ESCUELA NORMAL RURAL NO. 3 ""RAFAEL IRIARTE""",BARRIO SAN LORENZO,79465228,JULIO CESAR CAGUAY GUTIERRES,FIDELINO HUALES SڃHITE,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-05-0087-46,,20-021,CHIQUIMULA,CAMOTAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA MUYURCO,,CESAR RAMIREZ HERNANDEZ,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-05-0088-46,,20-017,CHIQUIMULA,CAMOTAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL CEMENTERIO,,GLENDY ARACELY GARĆ PɒEZ,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-05-0254-46,,20-017,CHIQUIMULA,CAMOTAN,COLEGIO PARROQUIAL PRIVADO NUESTRA SEяRA DE LA ANUNCIACIӎ,BARRIO LA PARROQUIA,79465019,GLENDY ARACELY GARĆ PɒEZ,NEYDA YADIRA MɎDEZ GARĆ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-05-1847-46,,20-017,CHIQUIMULA,CAMOTAN,ESCUELA NORMAL BILING܅ INTERCULTURAL/TURER AJ KANSEYAJ CH'ORTI',BARRIO EL CEMENTERIO,46254169,GLENDY ARACELY GARĆ PɒEZ,ROSANA ELIZABETH PɒEZ VSQUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-05-1863-46,,20-034,CHIQUIMULA,CAMOTAN,INSTITUTO POR COOPERATIVA DE ENSEсNZA DIVERSIFICADA,ALDEA CAPARJA,33448425,BYRON HORACIO SARCEя ZEPEDA,ROBERTO ANTONIO HERNNDEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-06-0042-46,,20-030,CHIQUIMULA,OLOPA,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX- FUNCAFE,ALDEA TITUQUE,47517698,VILMA ESPERANZA LOPEZ INTERIANO,ANGELA ROC͏ D́Z URRUTIA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,,
20-06-1787-46,,20-034,CHIQUIMULA,OLOPA,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEсNZA LIC. MARIO ROLANDO TORRES MARROQUIN,OLOPA,,BYRON HORACIO SARCEя ZEPEDA,ISOLINA BEDETH URRUTIA LEMUS,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-07-0002-46,,20-035,CHIQUIMULA,ESQUIPULAS,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""","5A CALLE ""A"" 6-74 ZONA 1",79433773,VICTORIA NOEM͠RECINOS VIDAL DE HERNNDEZ,ROBERTO VELSQUEZ REAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,,
20-07-0004-46,,20-035,CHIQUIMULA,ESQUIPULAS,"INSTITUTO TECNICO INDUSTRIAL ""HENRY FORD""","5A CALLE ""A"" 6-74 ZONA 1",79433773,VICTORIA NOEM͠RECINOS VIDAL DE HERNNDEZ,ROBERTO VELSQUEZ REAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-07-0050-46,,20-035,CHIQUIMULA,ESQUIPULAS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"BARRIO SANTA ANA, ZONA 3",42024937,VICTORIA NOEM͠RECINOS VIDAL DE HERNNDEZ,NORA LIZANDRA VILLALOBOS VIDAL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-07-0061-46,,20-035,CHIQUIMULA,ESQUIPULAS,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA DE ESQUIPULAS,2DA. AVENIDA 0-20 ZONA 1,42787205,VICTORIA NOEM͠RECINOS VIDAL DE HERNNDEZ,LESBIA DINORA SNCHEZ,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-07-0083-46,,20-034,CHIQUIMULA,ESQUIPULAS,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,ALDEA CHANMAGUA,53046838,BYRON HORACIO SARCEя ZEPEDA,ALVARO JOEL RAM͒EZ VILLEDA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-07-0106-46,,20-014,CHIQUIMULA,ESQUIPULAS,LICEO DE FORMACION INTEGRAL,8A. CALLE 1-15 ZONA 1 COLONIA QUIRIO CATAя II,79433902,ERICK ESTUARDO ALVARADO GALVN,SOLEDAD DEL CARMEN LӐEZ ROSA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,,
20-07-0111-46,,20-015,CHIQUIMULA,ESQUIPULAS,"COLEGIO DE EDUCACIӎ PARA ADULTOS ""SEMILLA DE VIDA""",3A. CALLE 2-13 ZONA 2 BARRIO NUEVO,59748507,LANDELINO CRUZ GARCIA,EDY NOɠVIDES MEJ́,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,,
20-07-0114-46,,20-015,CHIQUIMULA,ESQUIPULAS,"COLEGIO DE EDUCACION PARA ADULTOS ""SEMILLA DE VIDA""",3A. CALLE 2-13 ZONA 2 BARRIO NUEVO,59748507,LANDELINO CRUZ GARCIA,EDY NOɠVIDES MEJ́,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,,
20-07-0116-46,,20-014,CHIQUIMULA,ESQUIPULAS,LICEO DE FORMACIӎ INTEGRAL,8VA. CALLE 1-15 ZONA 1 COLONIA QUIRIO CATAя II,79433902,ERICK ESTUARDO ALVARADO GALVN,CɓAR OBDULIO LZARO SڃHITE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,CHIQUIMULA,,
20-07-0122-46,,20-044,CHIQUIMULA,ESQUIPULAS,"COLEGIO PRIVADO MIXTO ""MONTESSORI""","6TA. AVENIDA 6-99 ZONA 1, BARRIO SAN JOAQUIN",79431270,ERICK ESTUARDO ALVARADO GALVN,MILAGRO DE JESړ ACEVEDO DUARTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,,
